pickle_path,name,speaker,length,audio_path
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/2961_961_0014.pickle,2961-961-0014.wav,2961,9.03,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/2961/961/2961-961-0014.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/2961_961_0005.pickle,2961-961-0005.wav,2961,3.21,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/2961/961/2961-961-0005.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/2961_961_0012.pickle,2961-961-0012.wav,2961,12.48,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/2961/961/2961-961-0012.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/2961_961_0008.pickle,2961-961-0008.wav,2961,6.66,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/2961/961/2961-961-0008.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/2961_961_0007.pickle,2961-961-0007.wav,2961,7.86,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/2961/961/2961-961-0007.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1181_0020.pickle,1284-1181-0020.wav,1284,6.3,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1181/1284-1181-0020.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1181_0010.pickle,1284-1181-0010.wav,1284,6.09,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1181/1284-1181-0010.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1181_0003.pickle,1284-1181-0003.wav,1284,4.23,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1181/1284-1181-0003.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1181_0014.pickle,1284-1181-0014.wav,1284,7.86,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1181/1284-1181-0014.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1181_0001.pickle,1284-1181-0001.wav,1284,11.37,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1181/1284-1181-0001.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1181_0011.pickle,1284-1181-0011.wav,1284,7.71,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1181/1284-1181-0011.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1181_0017.pickle,1284-1181-0017.wav,1284,11.46,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1181/1284-1181-0017.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1181_0021.pickle,1284-1181-0021.wav,1284,2.49,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1181/1284-1181-0021.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1181_0018.pickle,1284-1181-0018.wav,1284,2.88,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1181/1284-1181-0018.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1181_0002.pickle,1284-1181-0002.wav,1284,3.36,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1181/1284-1181-0002.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1181_0012.pickle,1284-1181-0012.wav,1284,8.49,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1181/1284-1181-0012.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1181_0004.pickle,1284-1181-0004.wav,1284,6.87,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1181/1284-1181-0004.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1181_0000.pickle,1284-1181-0000.wav,1284,3.39,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1181/1284-1181-0000.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1181_0013.pickle,1284-1181-0013.wav,1284,12.42,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1181/1284-1181-0013.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1181_0009.pickle,1284-1181-0009.wav,1284,4.65,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1181/1284-1181-0009.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1181_0008.pickle,1284-1181-0008.wav,1284,5.61,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1181/1284-1181-0008.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1181_0016.pickle,1284-1181-0016.wav,1284,8.94,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1181/1284-1181-0016.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1181_0007.pickle,1284-1181-0007.wav,1284,3.45,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1181/1284-1181-0007.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1181_0005.pickle,1284-1181-0005.wav,1284,3.45,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1181/1284-1181-0005.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1181_0006.pickle,1284-1181-0006.wav,1284,10.92,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1181/1284-1181-0006.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1181_0019.pickle,1284-1181-0019.wav,1284,2.97,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1181/1284-1181-0019.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1181_0015.pickle,1284-1181-0015.wav,1284,5.1,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1181/1284-1181-0015.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_134647_0004.pickle,1284-134647-0004.wav,1284,12.6,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/134647/1284-134647-0004.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_134647_0006.pickle,1284-134647-0006.wav,1284,9.84,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/134647/1284-134647-0006.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_134647_0003.pickle,1284-134647-0003.wav,1284,19.59,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/134647/1284-134647-0003.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_134647_0002.pickle,1284-134647-0002.wav,1284,14.67,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/134647/1284-134647-0002.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_134647_0001.pickle,1284-134647-0001.wav,1284,9.72,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/134647/1284-134647-0001.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_134647_0007.pickle,1284-134647-0007.wav,1284,13.62,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/134647/1284-134647-0007.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_134647_0000.pickle,1284-134647-0000.wav,1284,7.98,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/134647/1284-134647-0000.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_134647_0005.pickle,1284-134647-0005.wav,1284,22.92,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/134647/1284-134647-0005.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1180_0015.pickle,1284-1180-0015.wav,1284,5.31,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1180/1284-1180-0015.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1180_0001.pickle,1284-1180-0001.wav,1284,7.44,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1180/1284-1180-0001.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1180_0008.pickle,1284-1180-0008.wav,1284,10.44,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1180/1284-1180-0008.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1180_0005.pickle,1284-1180-0005.wav,1284,6.27,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1180/1284-1180-0005.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1180_0004.pickle,1284-1180-0004.wav,1284,3.96,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1180/1284-1180-0004.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1180_0025.pickle,1284-1180-0025.wav,1284,8.4,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1180/1284-1180-0025.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1180_0022.pickle,1284-1180-0022.wav,1284,2.67,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1180/1284-1180-0022.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1180_0009.pickle,1284-1180-0009.wav,1284,6.24,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1180/1284-1180-0009.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1180_0014.pickle,1284-1180-0014.wav,1284,3.66,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1180/1284-1180-0014.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1180_0011.pickle,1284-1180-0011.wav,1284,4.05,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1180/1284-1180-0011.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1180_0012.pickle,1284-1180-0012.wav,1284,4.56,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1180/1284-1180-0012.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1180_0002.pickle,1284-1180-0002.wav,1284,7.38,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1180/1284-1180-0002.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1180_0017.pickle,1284-1180-0017.wav,1284,10.44,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1180/1284-1180-0017.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1180_0019.pickle,1284-1180-0019.wav,1284,14.58,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1180/1284-1180-0019.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1180_0032.pickle,1284-1180-0032.wav,1284,5.76,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1180/1284-1180-0032.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1180_0006.pickle,1284-1180-0006.wav,1284,6.84,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1180/1284-1180-0006.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1180_0020.pickle,1284-1180-0020.wav,1284,5.67,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1180/1284-1180-0020.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1180_0018.pickle,1284-1180-0018.wav,1284,11.79,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1180/1284-1180-0018.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1180_0029.pickle,1284-1180-0029.wav,1284,4.98,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1180/1284-1180-0029.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1180_0031.pickle,1284-1180-0031.wav,1284,4.56,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1180/1284-1180-0031.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1180_0028.pickle,1284-1180-0028.wav,1284,5.58,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1180/1284-1180-0028.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1180_0021.pickle,1284-1180-0021.wav,1284,9.57,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1180/1284-1180-0021.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1180_0000.pickle,1284-1180-0000.wav,1284,7.86,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1180/1284-1180-0000.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1180_0027.pickle,1284-1180-0027.wav,1284,2.97,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1180/1284-1180-0027.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1180_0024.pickle,1284-1180-0024.wav,1284,4.86,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1180/1284-1180-0024.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1180_0003.pickle,1284-1180-0003.wav,1284,4.59,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1180/1284-1180-0003.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1180_0023.pickle,1284-1180-0023.wav,1284,5.34,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1180/1284-1180-0023.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1180_0026.pickle,1284-1180-0026.wav,1284,7.89,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1180/1284-1180-0026.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1180_0013.pickle,1284-1180-0013.wav,1284,3.69,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1180/1284-1180-0013.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1180_0030.pickle,1284-1180-0030.wav,1284,15.84,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1180/1284-1180-0030.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1180_0016.pickle,1284-1180-0016.wav,1284,1.59,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1180/1284-1180-0016.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1180_0007.pickle,1284-1180-0007.wav,1284,6.03,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1180/1284-1180-0007.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1180_0010.pickle,1284-1180-0010.wav,1284,8.19,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/1284/1180/1284-1180-0010.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0035.pickle,6829-68769-0035.wav,6829,2.52,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0035.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0038.pickle,6829-68769-0038.wav,6829,2.16,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0038.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0044.pickle,6829-68769-0044.wav,6829,3.18,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0044.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0028.pickle,6829-68769-0028.wav,6829,2.88,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0028.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0019.pickle,6829-68769-0019.wav,6829,2.4,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0019.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0051.pickle,6829-68769-0051.wav,6829,3.27,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0051.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0052.pickle,6829-68769-0052.wav,6829,4.2,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0052.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0033.pickle,6829-68769-0033.wav,6829,3.69,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0033.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0041.pickle,6829-68769-0041.wav,6829,2.28,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0041.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0030.pickle,6829-68769-0030.wav,6829,4.74,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0030.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0023.pickle,6829-68769-0023.wav,6829,4.62,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0023.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0039.pickle,6829-68769-0039.wav,6829,3.69,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0039.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0027.pickle,6829-68769-0027.wav,6829,2.73,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0027.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0016.pickle,6829-68769-0016.wav,6829,3.51,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0016.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0014.pickle,6829-68769-0014.wav,6829,3.42,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0014.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0025.pickle,6829-68769-0025.wav,6829,5.49,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0025.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0040.pickle,6829-68769-0040.wav,6829,4.47,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0040.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0024.pickle,6829-68769-0024.wav,6829,4.71,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0024.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0020.pickle,6829-68769-0020.wav,6829,4.68,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0020.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0015.pickle,6829-68769-0015.wav,6829,6.15,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0015.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0053.pickle,6829-68769-0053.wav,6829,6.09,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0053.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0009.pickle,6829-68769-0009.wav,6829,3.72,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0009.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0008.pickle,6829-68769-0008.wav,6829,4.41,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0008.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0018.pickle,6829-68769-0018.wav,6829,6.72,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0018.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0034.pickle,6829-68769-0034.wav,6829,5.55,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0034.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0042.pickle,6829-68769-0042.wav,6829,1.92,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0042.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0037.pickle,6829-68769-0037.wav,6829,2.1,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0037.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0004.pickle,6829-68769-0004.wav,6829,6.87,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0004.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0048.pickle,6829-68769-0048.wav,6829,6.21,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0048.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0000.pickle,6829-68769-0000.wav,6829,11.31,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0000.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0032.pickle,6829-68769-0032.wav,6829,5.46,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0032.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0011.pickle,6829-68769-0011.wav,6829,4.68,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0011.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0043.pickle,6829-68769-0043.wav,6829,2.4,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0043.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0031.pickle,6829-68769-0031.wav,6829,5.22,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0031.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0017.pickle,6829-68769-0017.wav,6829,3.21,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0017.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0002.pickle,6829-68769-0002.wav,6829,2.88,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0002.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0046.pickle,6829-68769-0046.wav,6829,2.19,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0046.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0003.pickle,6829-68769-0003.wav,6829,4.2,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0003.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0049.pickle,6829-68769-0049.wav,6829,7.2,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0049.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0036.pickle,6829-68769-0036.wav,6829,5.04,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0036.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0026.pickle,6829-68769-0026.wav,6829,4.41,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0026.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0007.pickle,6829-68769-0007.wav,6829,3.84,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0007.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0022.pickle,6829-68769-0022.wav,6829,3.78,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0022.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0013.pickle,6829-68769-0013.wav,6829,2.28,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0013.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0029.pickle,6829-68769-0029.wav,6829,1.8,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0029.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0050.pickle,6829-68769-0050.wav,6829,2.61,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0050.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0047.pickle,6829-68769-0047.wav,6829,1.95,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0047.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0010.pickle,6829-68769-0010.wav,6829,2.76,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0010.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0006.pickle,6829-68769-0006.wav,6829,6.84,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0006.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0021.pickle,6829-68769-0021.wav,6829,7.59,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0021.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0045.pickle,6829-68769-0045.wav,6829,1.83,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0045.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0005.pickle,6829-68769-0005.wav,6829,6.12,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0005.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0012.pickle,6829-68769-0012.wav,6829,3.93,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0012.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0001.pickle,6829-68769-0001.wav,6829,9.09,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68769/6829-68769-0001.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68771_0027.pickle,6829-68771-0027.wav,6829,5.07,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68771/6829-68771-0027.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68771_0014.pickle,6829-68771-0014.wav,6829,4.2,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68771/6829-68771-0014.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68771_0006.pickle,6829-68771-0006.wav,6829,5.64,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68771/6829-68771-0006.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68771_0028.pickle,6829-68771-0028.wav,6829,3.54,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68771/6829-68771-0028.wav
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68771_0012.pickle,6829-68771-0012.wav,6829,12.3,/home/qmh/Projects/Datasets/LibriSpeech/test-clean/6829/68771/6829-68771-0012.wav
