pickle_path,name,speaker,length,audio_path
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mcrc0_sx12.pickle,sx12.wav,mcrc0,1.8,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mcrc0/sx12.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mcrc0_si462.pickle,si462.wav,mcrc0,4.35,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mcrc0/si462.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mcrc0_sa2.pickle,sa2.wav,mcrc0,2.25,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mcrc0/sa2.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mcrc0_sx372.pickle,sx372.wav,mcrc0,2.4,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mcrc0/sx372.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mcrc0_si1092.pickle,si1092.wav,mcrc0,1.71,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mcrc0/si1092.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mcrc0_sa1.pickle,sa1.wav,mcrc0,2.73,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mcrc0/sa1.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mcrc0_sx282.pickle,sx282.wav,mcrc0,2.61,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mcrc0/sx282.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mfgk0_sx214.pickle,sx214.wav,mfgk0,3.81,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mfgk0/sx214.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mfgk0_si484.pickle,si484.wav,mfgk0,2.94,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mfgk0/si484.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mfgk0_sx34.pickle,sx34.wav,mfgk0,2.1,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mfgk0/sx34.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mfgk0_si1451.pickle,si1451.wav,mfgk0,5.82,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mfgk0/si1451.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mfgk0_sa2.pickle,sa2.wav,mfgk0,2.85,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mfgk0/sa2.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mfgk0_si1744.pickle,si1744.wav,mfgk0,2.64,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mfgk0/si1744.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mfgk0_sx304.pickle,sx304.wav,mfgk0,2.91,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mfgk0/sx304.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mfgk0_sa1.pickle,sa1.wav,mfgk0,3.69,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mfgk0/sa1.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mfgk0_sx394.pickle,sx394.wav,mfgk0,2.91,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mfgk0/sx394.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mfgk0_sx124.pickle,sx124.wav,mfgk0,2.16,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mfgk0/sx124.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrrk0_si1288.pickle,si1288.wav,mrrk0,4.08,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mrrk0/si1288.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrrk0_sx388.pickle,sx388.wav,mrrk0,3.42,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mrrk0/sx388.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrrk0_si1716.pickle,si1716.wav,mrrk0,1.59,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mrrk0/si1716.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrrk0_sx118.pickle,sx118.wav,mrrk0,2.4,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mrrk0/sx118.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrrk0_si1918.pickle,si1918.wav,mrrk0,3.03,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mrrk0/si1918.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrrk0_sx208.pickle,sx208.wav,mrrk0,2.97,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mrrk0/sx208.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrrk0_sa2.pickle,sa2.wav,mrrk0,2.73,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mrrk0/sa2.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrrk0_sa1.pickle,sa1.wav,mrrk0,3.0,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mrrk0/sa1.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrrk0_sx298.pickle,sx298.wav,mrrk0,2.7,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mrrk0/sx298.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrrk0_sx28.pickle,sx28.wav,mrrk0,2.22,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mrrk0/sx28.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fhew0_sx223.pickle,sx223.wav,fhew0,2.46,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/fhew0/sx223.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fhew0_si763.pickle,si763.wav,fhew0,3.39,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/fhew0/si763.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fhew0_si2023.pickle,si2023.wav,fhew0,3.93,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/fhew0/si2023.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fhew0_sa2.pickle,sa2.wav,fhew0,2.76,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/fhew0/sa2.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fhew0_sx403.pickle,sx403.wav,fhew0,3.3,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/fhew0/sx403.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fhew0_sa1.pickle,sa1.wav,fhew0,3.54,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/fhew0/sa1.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fhew0_sx313.pickle,sx313.wav,fhew0,2.85,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/fhew0/sx313.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fhew0_si690.pickle,si690.wav,fhew0,4.86,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/fhew0/si690.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fhew0_sx133.pickle,sx133.wav,fhew0,2.76,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/fhew0/sx133.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fhew0_sx43.pickle,sx43.wav,fhew0,2.34,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/fhew0/sx43.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mbpm0_si1577.pickle,si1577.wav,mbpm0,1.74,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mbpm0/si1577.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mbpm0_si1584.pickle,si1584.wav,mbpm0,3.78,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mbpm0/si1584.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mbpm0_sa2.pickle,sa2.wav,mbpm0,2.1,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mbpm0/sa2.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mbpm0_sa1.pickle,sa1.wav,mbpm0,2.79,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mbpm0/sa1.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mbpm0_sx137.pickle,sx137.wav,mbpm0,3.42,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mbpm0/sx137.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mbpm0_sx227.pickle,sx227.wav,mbpm0,1.77,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mbpm0/sx227.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mbpm0_sx317.pickle,sx317.wav,mbpm0,2.28,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mbpm0/sx317.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mbpm0_si947.pickle,si947.wav,mbpm0,3.0,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mbpm0/si947.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mbpm0_sx407.pickle,sx407.wav,mbpm0,2.49,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mbpm0/sx407.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mbpm0_sx47.pickle,sx47.wav,mbpm0,2.13,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mbpm0/sx47.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mctt0_sx388.pickle,sx388.wav,mctt0,3.06,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mctt0/sx388.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mctt0_sx118.pickle,sx118.wav,mctt0,2.22,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mctt0/sx118.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mctt0_si928.pickle,si928.wav,mctt0,3.84,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mctt0/si928.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mctt0_sx208.pickle,sx208.wav,mctt0,2.76,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mctt0/sx208.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mctt0_si2188.pickle,si2188.wav,mctt0,2.64,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mctt0/si2188.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mctt0_sa2.pickle,sa2.wav,mctt0,2.34,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mctt0/sa2.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mctt0_sa1.pickle,sa1.wav,mctt0,3.09,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mctt0/sa1.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mctt0_sx298.pickle,sx298.wav,mctt0,2.58,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mctt0/sx298.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mctt0_sx28.pickle,sx28.wav,mctt0,2.22,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mctt0/sx28.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mctt0_si1144.pickle,si1144.wav,mctt0,1.77,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mctt0/si1144.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrjm3_sx368.pickle,sx368.wav,mrjm3,3.9,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mrjm3/sx368.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrjm3_sx278.pickle,sx278.wav,mrjm3,3.87,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mrjm3/sx278.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrjm3_si1809.pickle,si1809.wav,mrjm3,1.68,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mrjm3/si1809.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrjm3_sa2.pickle,sa2.wav,mrjm3,3.0,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mrjm3/sa2.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrjm3_si2078.pickle,si2078.wav,mrjm3,2.37,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mrjm3/si2078.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrjm3_sa1.pickle,sa1.wav,mrjm3,3.81,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mrjm3/sa1.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrjm3_sx8.pickle,sx8.wav,mrjm3,2.46,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mrjm3/sx8.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrjm3_sx98.pickle,sx98.wav,mrjm3,1.95,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mrjm3/sx98.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrjm3_sx188.pickle,sx188.wav,mrjm3,2.55,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mrjm3/sx188.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mrjm3_si1448.pickle,si1448.wav,mrjm3,5.22,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mrjm3/si1448.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mcmb0_sx368.pickle,sx368.wav,mcmb0,3.42,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mcmb0/sx368.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mcmb0_sx278.pickle,sx278.wav,mcmb0,4.41,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mcmb0/sx278.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mcmb0_si1898.pickle,si1898.wav,mcmb0,1.65,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mcmb0/si1898.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mcmb0_sa2.pickle,sa2.wav,mcmb0,2.49,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mcmb0/sa2.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mcmb0_sa1.pickle,sa1.wav,mcmb0,3.48,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mcmb0/sa1.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mcmb0_sx8.pickle,sx8.wav,mcmb0,2.37,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mcmb0/sx8.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mcmb0_si638.pickle,si638.wav,mcmb0,2.91,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mcmb0/si638.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mcmb0_si1268.pickle,si1268.wav,mcmb0,5.07,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mcmb0/si1268.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mcmb0_sx98.pickle,sx98.wav,mcmb0,2.13,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mcmb0/sx98.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/mcmb0_sx188.pickle,sx188.wav,mcmb0,2.73,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/mcmb0/sx188.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fjsa0_sx389.pickle,sx389.wav,fjsa0,2.43,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/fjsa0/sx389.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fjsa0_si1379.pickle,si1379.wav,fjsa0,2.46,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/fjsa0/si1379.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fjsa0_si749.pickle,si749.wav,fjsa0,4.89,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/fjsa0/si749.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fjsa0_sx209.pickle,sx209.wav,fjsa0,2.55,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/fjsa0/sx209.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fjsa0_sx29.pickle,sx29.wav,fjsa0,2.76,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/fjsa0/sx29.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fjsa0_sx119.pickle,sx119.wav,fjsa0,2.46,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/fjsa0/sx119.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fjsa0_si2009.pickle,si2009.wav,fjsa0,3.78,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/fjsa0/si2009.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fjsa0_sa2.pickle,sa2.wav,fjsa0,2.52,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/fjsa0/sa2.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fjsa0_sa1.pickle,sa1.wav,fjsa0,3.15,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/fjsa0/sa1.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fjsa0_sx299.pickle,sx299.wav,fjsa0,2.67,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/fjsa0/sx299.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fgmd0_si2107.pickle,si2107.wav,fgmd0,2.04,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/fgmd0/si2107.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fgmd0_si1943.pickle,si1943.wav,fgmd0,3.72,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/fgmd0/si1943.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fgmd0_sx233.pickle,sx233.wav,fgmd0,1.98,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/fgmd0/sx233.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fgmd0_si683.pickle,si683.wav,fgmd0,3.27,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/fgmd0/si683.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fgmd0_sx143.pickle,sx143.wav,fgmd0,2.28,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/fgmd0/sx143.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fgmd0_sa2.pickle,sa2.wav,fgmd0,2.34,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/fgmd0/sa2.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fgmd0_sx53.pickle,sx53.wav,fgmd0,2.52,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/fgmd0/sx53.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fgmd0_sa1.pickle,sa1.wav,fgmd0,2.73,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/fgmd0/sa1.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fgmd0_sx323.pickle,sx323.wav,fgmd0,2.1,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/fgmd0/sx323.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fgmd0_sx413.pickle,sx413.wav,fgmd0,2.58,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/fgmd0/sx413.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/msfh1_sx190.pickle,sx190.wav,msfh1,2.49,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/msfh1/sx190.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/msfh1_si1900.pickle,si1900.wav,msfh1,4.47,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/msfh1/si1900.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/msfh1_sx100.pickle,sx100.wav,msfh1,3.03,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/msfh1/sx100.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/msfh1_sx370.pickle,sx370.wav,msfh1,3.27,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/msfh1/sx370.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/msfh1_sx280.pickle,sx280.wav,msfh1,2.04,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/msfh1/sx280.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/msfh1_si1270.pickle,si1270.wav,msfh1,1.5,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/msfh1/si1270.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/msfh1_si640.pickle,si640.wav,msfh1,4.92,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/msfh1/si640.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/msfh1_sx10.pickle,sx10.wav,msfh1,2.58,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/msfh1/sx10.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/msfh1_sa2.pickle,sa2.wav,msfh1,2.7,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/msfh1/sa2.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/msfh1_sa1.pickle,sa1.wav,msfh1,3.6,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/msfh1/sa1.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fmah0_sx389.pickle,sx389.wav,fmah0,2.67,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/fmah0/sx389.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fmah0_si1289.pickle,si1289.wav,fmah0,1.83,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/fmah0/si1289.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fmah0_sx209.pickle,sx209.wav,fmah0,2.79,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/fmah0/sx209.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fmah0_sx29.pickle,sx29.wav,fmah0,2.34,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/fmah0/sx29.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fmah0_sx119.pickle,sx119.wav,fmah0,2.73,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/fmah0/sx119.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fmah0_si659.pickle,si659.wav,fmah0,4.44,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/fmah0/si659.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fmah0_sa2.pickle,sa2.wav,fmah0,2.73,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/fmah0/sa2.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fmah0_sa1.pickle,sa1.wav,fmah0,3.3,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/fmah0/sa1.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fmah0_sx299.pickle,sx299.wav,fmah0,3.12,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/fmah0/sx299.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fmah0_si1919.pickle,si1919.wav,fmah0,3.33,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/fmah0/si1919.wav
/home/qmh/Projects/Datasets/TIMIT_M/TIMIT_OUTPUT/test/fcal1_si2033.pickle,si2033.wav,fcal1,3.33,/home/qmh/Projects/Datasets/TIMIT_M/TIMIT/test/dr5/fcal1/si2033.wav
